,sid,gender,age,ospan_fta,cond,block,stim_type,trial,selected_ind,distance,distance_signed,near_distance,near,overlap,overlap_feedback,rt
9649,147,female,40,8,active,0,men,17,5,1.0,-1.0,-1.0,1,True,False,1521
9650,147,female,40,8,active,0,men,18,3,2.0,-2.0,-2.0,1,False,False,1623
9651,147,female,40,8,active,0,men,19,1,2.0,-2.0,-2.0,1,False,False,2082
9652,147,female,40,8,active,0,men,20,7,6.0,6.0,2.0,0,False,False,6448
9653,147,female,40,8,active,0,men,21,3,4.0,-4.0,-2.0,0,False,False,3716
9654,147,female,40,8,active,0,men,22,1,2.0,-2.0,-2.0,1,False,False,2015
9655,147,female,40,8,active,0,men,23,4,3.0,3.0,-1.0,0,True,False,1680
9656,147,female,40,8,active,0,men,24,1,3.0,-3.0,-1.0,0,True,False,2173
9657,147,female,40,8,active,0,men,25,5,4.0,4.0,-1.0,0,True,False,1023
9658,147,female,40,8,active,0,men,26,0,5.0,-5.0,-1.0,0,True,False,1783
9659,147,female,40,8,active,0,men,27,1,1.0,1.0,1.0,1,True,True,916
9660,147,female,40,8,active,0,men,28,5,4.0,4.0,1.0,0,True,True,995
9661,147,female,40,8,active,0,men,29,0,5.0,-5.0,-2.0,0,False,False,1134
9662,147,female,40,8,active,0,men,30,5,5.0,5.0,2.0,0,False,False,1164
9663,147,female,40,8,active,0,men,31,4,1.0,-1.0,-1.0,1,True,False,1796
9664,147,female,40,8,active,0,men,32,5,1.0,1.0,1.0,1,True,True,1771
9665,147,female,40,8,active,0,men,33,6,1.0,1.0,1.0,1,True,True,2221
9666,147,female,40,8,active,0,men,34,4,2.0,-2.0,-2.0,1,False,False,855
9667,147,female,40,8,active,0,men,35,6,2.0,2.0,2.0,1,False,False,3999
9668,147,female,40,8,active,0,men,36,4,2.0,-2.0,-2.0,1,False,False,1040
9669,147,female,40,8,active,0,men,37,5,1.0,1.0,1.0,1,True,True,2228
9670,147,female,40,8,active,0,men,38,4,1.0,-1.0,-1.0,1,True,False,1671
9671,147,female,40,8,active,0,men,39,1,3.0,-3.0,-1.0,0,True,False,1749
9672,147,female,40,8,active,0,men,40,7,6.0,6.0,-1.0,0,True,False,1693
9673,147,female,40,8,active,0,men,41,4,3.0,-3.0,-2.0,0,False,False,1986
9674,147,female,40,8,active,0,men,42,3,1.0,-1.0,-1.0,1,True,False,2461
9675,147,female,40,8,active,0,men,43,7,4.0,4.0,-1.0,0,True,False,1148
9676,147,female,40,8,active,0,men,44,6,1.0,-1.0,-1.0,1,True,False,1986
9677,147,female,40,8,active,0,men,45,4,2.0,-2.0,-2.0,1,False,False,1471
9678,147,female,40,8,active,0,men,46,6,2.0,2.0,2.0,1,False,False,1069
9679,147,female,40,8,active,0,men,47,1,5.0,-5.0,-2.0,0,False,False,2265
9680,147,female,40,8,active,0,men,48,0,1.0,-1.0,-1.0,1,True,False,1801
9681,147,female,40,8,active,0,men,49,2,2.0,2.0,2.0,1,False,False,2443
9682,147,female,40,8,active,0,men,50,5,3.0,3.0,-2.0,0,False,False,1839
9683,147,female,40,8,active,0,men,51,6,1.0,1.0,1.0,1,True,True,1248
9684,147,female,40,8,active,0,men,52,5,1.0,-1.0,-1.0,1,True,False,3397
9685,147,female,40,8,active,0,men,53,4,1.0,-1.0,-1.0,1,True,False,2424
9686,147,female,40,8,active,0,men,54,3,1.0,-1.0,-1.0,1,True,False,4803
9687,147,female,40,8,active,0,men,55,2,1.0,-1.0,-1.0,1,True,False,2217
9688,147,female,40,8,yoked,1,women,0,1,,,,0,,,2151
9689,147,female,40,8,yoked,1,women,1,4,3.0,3.0,2.0,0,False,False,4832
9690,147,female,40,8,yoked,1,women,2,5,1.0,1.0,1.0,1,True,True,1407
9691,147,female,40,8,yoked,1,women,3,3,2.0,-2.0,-2.0,1,False,False,3200
9692,147,female,40,8,yoked,1,women,4,7,4.0,4.0,2.0,0,False,False,1638
9693,147,female,40,8,yoked,1,women,5,3,4.0,-4.0,-2.0,0,False,False,1412
9694,147,female,40,8,yoked,1,women,6,1,2.0,-2.0,-2.0,1,False,False,1569
9695,147,female,40,8,yoked,1,women,7,3,2.0,2.0,2.0,1,False,False,2154
9696,147,female,40,8,yoked,1,women,8,6,3.0,3.0,-1.0,0,True,False,2114
9697,147,female,40,8,yoked,1,women,9,4,2.0,-2.0,-2.0,1,False,False,1151
9698,147,female,40,8,yoked,1,women,10,3,1.0,-1.0,-1.0,1,True,False,2273
9699,147,female,40,8,yoked,1,women,11,0,3.0,-3.0,-1.0,0,True,False,1789
9700,147,female,40,8,yoked,1,women,12,1,1.0,1.0,1.0,1,True,True,2030
9701,147,female,40,8,yoked,1,women,13,2,1.0,1.0,1.0,1,True,True,984
9702,147,female,40,8,yoked,1,women,14,7,5.0,5.0,-2.0,0,False,False,1861
9703,147,female,40,8,yoked,1,women,15,5,2.0,-2.0,-2.0,1,False,False,1284
9704,147,female,40,8,yoked,1,women,16,2,3.0,-3.0,1.0,0,True,True,1231
9705,147,female,40,8,yoked,1,women,17,5,3.0,3.0,1.0,0,True,True,1531
9706,147,female,40,8,yoked,1,women,18,6,1.0,1.0,1.0,1,True,True,1136
9707,147,female,40,8,yoked,1,women,19,4,2.0,-2.0,-2.0,1,False,False,1542
9708,147,female,40,8,yoked,1,women,20,1,3.0,-3.0,-1.0,0,True,False,2468
9709,147,female,40,8,yoked,1,women,21,3,2.0,2.0,2.0,1,False,False,1966
9710,147,female,40,8,yoked,1,women,22,6,3.0,3.0,1.0,0,True,True,905
9711,147,female,40,8,yoked,1,women,23,1,5.0,-5.0,-1.0,0,True,False,1558
9712,147,female,40,8,yoked,1,women,24,3,2.0,2.0,2.0,1,False,False,1332
9713,147,female,40,8,yoked,1,women,25,5,2.0,2.0,2.0,1,False,False,1620
9714,147,female,40,8,yoked,1,women,26,4,1.0,-1.0,-1.0,1,True,False,1298
9715,147,female,40,8,yoked,1,women,27,6,2.0,2.0,2.0,1,False,False,1378
9716,147,female,40,8,yoked,1,women,28,2,4.0,-4.0,-1.0,0,True,False,1693
9717,147,female,40,8,yoked,1,women,29,5,3.0,3.0,2.0,0,False,False,1355
9718,147,female,40,8,yoked,1,women,30,6,1.0,1.0,1.0,1,True,True,864
9719,147,female,40,8,yoked,1,women,31,0,6.0,-6.0,1.0,0,True,True,3086
9720,147,female,40,8,yoked,1,women,32,6,6.0,6.0,1.0,0,True,True,1423
9721,147,female,40,8,yoked,1,women,33,2,4.0,-4.0,-2.0,0,False,False,1884
9722,147,female,40,8,yoked,1,women,34,4,2.0,2.0,2.0,1,False,False,1143
9723,147,female,40,8,yoked,1,women,35,5,1.0,1.0,1.0,1,True,True,1952
9724,147,female,40,8,yoked,1,women,36,0,5.0,-5.0,1.0,0,True,True,1295
9725,147,female,40,8,yoked,1,women,37,1,1.0,1.0,1.0,1,True,True,1703
9726,147,female,40,8,yoked,1,women,38,0,1.0,-1.0,-1.0,1,True,False,1738
9727,147,female,40,8,yoked,1,women,39,6,6.0,6.0,1.0,0,True,True,1266
9728,147,female,40,8,yoked,1,women,40,3,3.0,-3.0,-1.0,0,True,False,1435
9729,147,female,40,8,yoked,1,women,41,5,2.0,2.0,2.0,1,False,False,2773
9730,147,female,40,8,yoked,1,women,42,2,3.0,-3.0,2.0,0,False,False,1487
9731,147,female,40,8,yoked,1,women,43,5,3.0,3.0,-2.0,0,False,False,2035
9732,147,female,40,8,yoked,1,women,44,1,4.0,-4.0,1.0,0,True,True,2356
9733,147,female,40,8,yoked,1,women,45,3,2.0,2.0,2.0,1,False,False,1367
9734,147,female,40,8,yoked,1,women,46,6,3.0,3.0,-2.0,0,False,False,1148
9735,147,female,40,8,yoked,1,women,47,1,5.0,-5.0,-1.0,0,True,False,1941
9736,147,female,40,8,yoked,1,women,48,2,1.0,1.0,1.0,1,True,True,2941
9737,147,female,40,8,yoked,1,women,49,5,3.0,3.0,-1.0,0,True,False,1716
9738,147,female,40,8,yoked,1,women,50,0,5.0,-5.0,-2.0,0,False,False,2107
9739,147,female,40,8,yoked,1,women,51,2,2.0,2.0,2.0,1,False,False,2658
9740,147,female,40,8,yoked,1,women,52,1,1.0,-1.0,-1.0,1,True,False,1186
9741,147,female,40,8,yoked,1,women,53,2,1.0,1.0,1.0,1,True,True,1374
9742,147,female,40,8,yoked,1,women,54,5,3.0,3.0,-1.0,0,True,False,1308
9743,147,female,40,8,yoked,1,women,55,0,5.0,-5.0,-1.0,0,True,False,1811
9744,148,male,20,3,active,1,men,0,4,,,,0,,,4599
9745,148,male,20,3,active,1,men,1,0,4.0,-4.0,-2.0,0,False,False,4253
9746,148,male,20,3,active,1,men,2,7,7.0,7.0,1.0,0,True,True,1648
9747,148,male,20,3,active,1,men,3,6,1.0,-1.0,-1.0,1,True,False,2660
9748,148,male,20,3,active,1,men,4,0,6.0,-6.0,-2.0,0,False,False,2188
9749,148,male,20,3,active,1,men,5,1,1.0,1.0,1.0,1,True,True,1833
9750,148,male,20,3,active,1,men,6,5,4.0,4.0,-1.0,0,True,False,2176
9751,148,male,20,3,active,1,men,7,2,3.0,-3.0,-2.0,0,False,False,1726
9752,148,male,20,3,active,1,men,8,7,5.0,5.0,2.0,0,False,False,2818
9753,148,male,20,3,active,1,men,9,2,5.0,-5.0,-2.0,0,False,False,939
9754,148,male,20,3,active,1,men,10,7,5.0,5.0,2.0,0,False,False,805
9755,148,male,20,3,active,1,men,11,6,1.0,-1.0,-1.0,1,True,False,2745
9756,148,male,20,3,active,1,men,12,1,5.0,-5.0,1.0,0,True,True,1214
9757,148,male,20,3,active,1,men,13,2,1.0,1.0,1.0,1,True,True,1620
9758,148,male,20,3,active,1,men,14,7,5.0,5.0,-2.0,0,False,False,1366
9759,148,male,20,3,active,1,men,15,5,2.0,-2.0,-2.0,1,False,False,906
9760,148,male,20,3,active,1,men,16,1,4.0,-4.0,-2.0,0,False,False,708
9761,148,male,20,3,active,1,men,17,2,1.0,1.0,1.0,1,True,True,416
9762,148,male,20,3,active,1,men,18,1,1.0,-1.0,-1.0,1,True,False,604
9763,148,male,20,3,active,1,men,19,3,2.0,2.0,2.0,1,False,False,1005
9764,148,male,20,3,active,1,men,20,6,3.0,3.0,-1.0,0,True,False,833
9765,148,male,20,3,active,1,men,21,3,3.0,-3.0,-2.0,0,False,False,687
9766,148,male,20,3,active,1,men,22,5,2.0,2.0,2.0,1,False,False,882
9767,148,male,20,3,active,1,men,23,0,5.0,-5.0,1.0,0,True,True,2124
9768,148,male,20,3,active,1,men,24,1,1.0,1.0,1.0,1,True,True,777
9769,148,male,20,3,active,1,men,25,4,3.0,3.0,-1.0,0,True,False,521
9770,148,male,20,3,active,1,men,26,3,1.0,-1.0,-1.0,1,True,False,599
9771,148,male,20,3,active,1,men,27,1,2.0,-2.0,-2.0,1,False,False,385
9772,148,male,20,3,active,1,men,28,5,4.0,4.0,2.0,0,False,False,674
9773,148,male,20,3,active,1,men,29,6,1.0,1.0,1.0,1,True,True,450
9774,148,male,20,3,active,1,men,30,1,5.0,-5.0,-2.0,0,False,False,880
9775,148,male,20,3,active,1,men,31,3,2.0,2.0,2.0,1,False,False,1240
9776,148,male,20,3,active,1,men,32,0,3.0,-3.0,1.0,0,True,True,545
9777,148,male,20,3,active,1,men,33,1,1.0,1.0,1.0,1,True,True,1310
9778,148,male,20,3,active,1,men,34,5,4.0,4.0,1.0,0,True,True,473
9779,148,male,20,3,active,1,men,35,7,2.0,2.0,2.0,1,False,False,641
9780,148,male,20,3,active,1,men,36,5,2.0,-2.0,-2.0,1,False,False,764
9781,148,male,20,3,active,1,men,37,4,1.0,-1.0,-1.0,1,True,False,685
9782,148,male,20,3,active,1,men,38,1,3.0,-3.0,-1.0,0,True,False,816
9783,148,male,20,3,active,1,men,39,2,1.0,1.0,1.0,1,True,True,726
9784,148,male,20,3,active,1,men,40,5,3.0,3.0,-2.0,0,False,False,646
9785,148,male,20,3,active,1,men,41,6,1.0,1.0,1.0,1,True,True,403
9786,148,male,20,3,active,1,men,42,2,4.0,-4.0,-1.0,0,True,False,472
9787,148,male,20,3,active,1,men,43,5,3.0,3.0,-1.0,0,True,False,641
9788,148,male,20,3,active,1,men,44,4,1.0,-1.0,-1.0,1,True,False,455
9789,148,male,20,3,active,1,men,45,2,2.0,-2.0,-2.0,1,False,False,453
9790,148,male,20,3,active,1,men,46,6,4.0,4.0,1.0,0,True,True,528
9791,148,male,20,3,active,1,men,47,2,4.0,-4.0,1.0,0,True,True,844
9792,148,male,20,3,active,1,men,48,1,1.0,-1.0,-1.0,1,True,False,732
9793,148,male,20,3,active,1,men,49,5,4.0,4.0,-1.0,0,True,False,464
9794,148,male,20,3,active,1,men,50,7,2.0,2.0,2.0,1,False,False,669
9795,148,male,20,3,active,1,men,51,1,6.0,-6.0,-2.0,0,False,False,495
9796,148,male,20,3,active,1,men,52,6,5.0,5.0,2.0,0,False,False,844
9797,148,male,20,3,active,1,men,53,4,2.0,-2.0,-2.0,1,False,False,507
9798,148,male,20,3,active,1,men,54,5,1.0,1.0,1.0,1,True,True,687
9799,148,male,20,3,active,1,men,55,0,5.0,-5.0,2.0,0,False,False,1188
9800,148,male,20,3,yoked,0,women,0,3,,,,0,,,3809
9801,148,male,20,3,yoked,0,women,1,0,3.0,-3.0,2.0,0,False,False,11255
9802,148,male,20,3,yoked,0,women,2,7,7.0,7.0,2.0,0,False,False,6552
9803,148,male,20,3,yoked,0,women,3,5,2.0,-2.0,-2.0,1,False,False,2373
9804,148,male,20,3,yoked,0,women,4,0,5.0,-5.0,1.0,0,True,True,1312
9805,148,male,20,3,yoked,0,women,5,2,2.0,2.0,2.0,1,False,False,1513
9806,148,male,20,3,yoked,0,women,6,5,3.0,3.0,1.0,0,True,True,1513
9807,148,male,20,3,yoked,0,women,7,3,2.0,-2.0,-2.0,1,False,False,1265
9808,148,male,20,3,yoked,0,women,8,0,3.0,-3.0,-1.0,0,True,False,1761
9809,148,male,20,3,yoked,0,women,9,6,6.0,6.0,2.0,0,False,False,826
9810,148,male,20,3,yoked,0,women,10,4,2.0,-2.0,-2.0,1,False,False,1198
9811,148,male,20,3,yoked,0,women,11,7,3.0,3.0,-1.0,0,True,False,2395
9812,148,male,20,3,yoked,0,women,12,6,1.0,-1.0,-1.0,1,True,False,1107
9813,148,male,20,3,yoked,0,women,13,2,4.0,-4.0,1.0,0,True,True,1568
9814,148,male,20,3,yoked,0,women,14,5,3.0,3.0,-2.0,0,False,False,986
9815,148,male,20,3,yoked,0,women,15,2,3.0,-3.0,-1.0,0,True,False,1079
9816,148,male,20,3,yoked,0,women,16,6,4.0,4.0,2.0,0,False,False,928
9817,148,male,20,3,yoked,0,women,17,3,3.0,-3.0,-1.0,0,True,False,742
9818,148,male,20,3,yoked,0,women,18,2,1.0,-1.0,-1.0,1,True,False,1374
9819,148,male,20,3,yoked,0,women,19,1,1.0,-1.0,-1.0,1,True,False,1404
9820,148,male,20,3,yoked,0,women,20,2,1.0,1.0,1.0,1,True,True,939
9821,148,male,20,3,yoked,0,women,21,7,5.0,5.0,2.0,0,False,False,612
9822,148,male,20,3,yoked,0,women,22,6,1.0,-1.0,-1.0,1,True,False,545
9823,148,male,20,3,yoked,0,women,23,7,1.0,1.0,1.0,1,True,True,1192
9824,148,male,20,3,yoked,0,women,24,3,4.0,-4.0,-1.0,0,True,False,1803
9825,148,male,20,3,yoked,0,women,25,1,2.0,-2.0,-2.0,1,False,False,944
9826,148,male,20,3,yoked,0,women,26,7,6.0,6.0,2.0,0,False,False,939
9827,148,male,20,3,yoked,0,women,27,1,6.0,-6.0,-1.0,0,True,False,679
9828,148,male,20,3,yoked,0,women,28,3,2.0,2.0,2.0,1,False,False,1581
9829,148,male,20,3,yoked,0,women,29,0,3.0,-3.0,2.0,0,False,False,827
9830,148,male,20,3,yoked,0,women,30,1,1.0,1.0,1.0,1,True,True,814
9831,148,male,20,3,yoked,0,women,31,2,1.0,1.0,1.0,1,True,True,629
9832,148,male,20,3,yoked,0,women,32,7,5.0,5.0,2.0,0,False,False,1176
9833,148,male,20,3,yoked,0,women,33,4,3.0,-3.0,-2.0,0,False,False,748
9834,148,male,20,3,yoked,0,women,34,1,3.0,-3.0,1.0,0,True,True,1118
9835,148,male,20,3,yoked,0,women,35,3,2.0,2.0,2.0,1,False,False,726
9836,148,male,20,3,yoked,0,women,36,2,1.0,-1.0,-1.0,1,True,False,703
9837,148,male,20,3,yoked,0,women,37,1,1.0,-1.0,-1.0,1,True,False,768
9838,148,male,20,3,yoked,0,women,38,0,1.0,-1.0,-1.0,1,True,False,950
9839,148,male,20,3,yoked,0,women,39,1,1.0,1.0,1.0,1,True,True,867
9840,148,male,20,3,yoked,0,women,40,2,1.0,1.0,1.0,1,True,True,978
9841,148,male,20,3,yoked,0,women,41,7,5.0,5.0,-1.0,0,True,False,855
9842,148,male,20,3,yoked,0,women,42,0,7.0,-7.0,-1.0,0,True,False,1248
9843,148,male,20,3,yoked,0,women,43,3,3.0,3.0,2.0,0,False,False,904
9844,148,male,20,3,yoked,0,women,44,1,2.0,-2.0,-2.0,1,False,False,711
9845,148,male,20,3,yoked,0,women,45,0,1.0,-1.0,-1.0,1,True,False,926
9846,148,male,20,3,yoked,0,women,46,2,2.0,2.0,2.0,1,False,False,850
9847,148,male,20,3,yoked,0,women,47,5,3.0,3.0,2.0,0,False,False,692
9848,148,male,20,3,yoked,0,women,48,6,1.0,1.0,1.0,1,True,True,771
9849,148,male,20,3,yoked,0,women,49,4,2.0,-2.0,-2.0,1,False,False,658
9850,148,male,20,3,yoked,0,women,50,7,3.0,3.0,2.0,0,False,False,569
9851,148,male,20,3,yoked,0,women,51,1,6.0,-6.0,-2.0,0,False,False,484
9852,148,male,20,3,yoked,0,women,52,4,3.0,3.0,2.0,0,False,False,461
9853,148,male,20,3,yoked,0,women,53,7,3.0,3.0,-1.0,0,True,False,909
9854,148,male,20,3,yoked,0,women,54,5,2.0,-2.0,-2.0,1,False,False,706
9855,148,male,20,3,yoked,0,women,55,4,1.0,-1.0,-1.0,1,True,False,748
9856,149,female,21,13,active,1,women,0,6,,,,0,,,8767
9857,149,female,21,13,active,1,women,1,5,1.0,-1.0,-1.0,1,True,False,4462
9858,149,female,21,13,active,1,women,2,6,1.0,1.0,1.0,1,True,True,12143
9859,149,female,21,13,active,1,women,3,1,5.0,-5.0,-2.0,0,False,False,9394
9860,149,female,21,13,active,1,women,4,5,4.0,4.0,-1.0,0,True,False,9647
9861,149,female,21,13,active,1,women,5,1,4.0,-4.0,1.0,0,True,True,4412
9862,149,female,21,13,active,1,women,6,7,6.0,6.0,1.0,0,True,True,3774
9863,149,female,21,13,active,1,women,7,4,3.0,-3.0,-1.0,0,True,False,13042
9864,149,female,21,13,active,1,women,8,2,2.0,-2.0,-2.0,1,False,False,6348
9865,149,female,21,13,active,1,women,9,5,3.0,3.0,1.0,0,True,True,5819
9866,149,female,21,13,active,1,women,10,1,4.0,-4.0,1.0,0,True,True,6002
9867,149,female,21,13,active,1,women,11,0,1.0,-1.0,-1.0,1,True,False,5450
9868,149,female,21,13,active,1,women,12,2,2.0,2.0,2.0,1,False,False,2243
9869,149,female,21,13,active,1,women,13,4,2.0,2.0,2.0,1,False,False,5585
9870,149,female,21,13,active,1,women,14,0,4.0,-4.0,-1.0,0,True,False,8778
9871,149,female,21,13,active,1,women,15,2,2.0,2.0,2.0,1,False,False,9780
9872,149,female,21,13,active,1,women,16,0,2.0,-2.0,-2.0,1,False,False,3414
9873,149,female,21,13,active,1,women,17,3,3.0,3.0,1.0,0,True,True,8418
9874,149,female,21,13,active,1,women,18,7,4.0,4.0,2.0,0,False,False,5372
9875,149,female,21,13,active,1,women,19,4,3.0,-3.0,-1.0,0,True,False,5245
9876,149,female,21,13,active,1,women,20,3,1.0,-1.0,-1.0,1,True,False,9241
9877,149,female,21,13,active,1,women,21,2,1.0,-1.0,-1.0,1,True,False,3358
9878,149,female,21,13,active,1,women,22,1,1.0,-1.0,-1.0,1,True,False,17172
9879,149,female,21,13,active,1,women,23,2,1.0,1.0,1.0,1,True,True,6685
9880,149,female,21,13,active,1,women,24,0,2.0,-2.0,-2.0,1,False,False,4829
9881,149,female,21,13,active,1,women,25,1,1.0,1.0,1.0,1,True,True,2706
9882,149,female,21,13,active,1,women,26,3,2.0,2.0,2.0,1,False,False,10433
9883,149,female,21,13,active,1,women,27,5,2.0,2.0,2.0,1,False,False,11536
9884,149,female,21,13,active,1,women,28,1,4.0,-4.0,1.0,0,True,True,4898
9885,149,female,21,13,active,1,women,29,3,2.0,2.0,2.0,1,False,False,11209
9886,149,female,21,13,active,1,women,30,6,3.0,3.0,2.0,0,False,False,16779
9887,149,female,21,13,active,1,women,31,3,3.0,-3.0,-1.0,0,True,False,4492
9888,149,female,21,13,active,1,women,32,4,1.0,1.0,1.0,1,True,True,9578
9889,149,female,21,13,active,1,women,33,3,1.0,-1.0,-1.0,1,True,False,8115
9890,149,female,21,13,active,1,women,34,2,1.0,-1.0,-1.0,1,True,False,4684
9891,149,female,21,13,active,1,women,35,1,1.0,-1.0,-1.0,1,True,False,12179
9892,149,female,21,13,active,1,women,36,5,4.0,4.0,2.0,0,False,False,4401
9893,149,female,21,13,active,1,women,37,6,1.0,1.0,1.0,1,True,True,2647
9894,149,female,21,13,active,1,women,38,2,4.0,-4.0,1.0,0,True,True,8015
9895,149,female,21,13,active,1,women,39,1,1.0,-1.0,-1.0,1,True,False,1815
9896,149,female,21,13,active,1,women,40,6,5.0,5.0,1.0,0,True,True,5675
9897,149,female,21,13,active,1,women,41,5,1.0,-1.0,-1.0,1,True,False,3614
9898,149,female,21,13,active,1,women,42,0,5.0,-5.0,-1.0,0,True,False,2244
9899,149,female,21,13,active,1,women,43,3,3.0,3.0,2.0,0,False,False,7069
9900,149,female,21,13,active,1,women,44,1,2.0,-2.0,-2.0,1,False,False,4930
9901,149,female,21,13,active,1,women,45,3,2.0,2.0,2.0,1,False,False,4503
9902,149,female,21,13,active,1,women,46,4,1.0,1.0,1.0,1,True,True,2637
9903,149,female,21,13,active,1,women,47,6,2.0,2.0,2.0,1,False,False,4336
9904,149,female,21,13,active,1,women,48,2,4.0,-4.0,-2.0,0,False,False,2513
9905,149,female,21,13,active,1,women,49,6,4.0,4.0,2.0,0,False,False,2130
9906,149,female,21,13,active,1,women,50,4,2.0,-2.0,-2.0,1,False,False,3571
9907,149,female,21,13,active,1,women,51,6,2.0,2.0,2.0,1,False,False,2715
9908,149,female,21,13,active,1,women,52,7,1.0,1.0,1.0,1,True,True,1603
9909,149,female,21,13,active,1,women,53,5,2.0,-2.0,-2.0,1,False,False,6573
9910,149,female,21,13,active,1,women,54,1,4.0,-4.0,-1.0,0,True,False,2199
9911,149,female,21,13,active,1,women,55,2,1.0,1.0,1.0,1,True,True,2997
9912,149,female,21,13,yoked,0,men,0,3,,,,0,,,5680
9913,149,female,21,13,yoked,0,men,1,2,1.0,-1.0,-1.0,1,True,False,9003
9914,149,female,21,13,yoked,0,men,2,6,4.0,4.0,2.0,0,False,False,6237
9915,149,female,21,13,yoked,0,men,3,5,1.0,-1.0,-1.0,1,True,False,9050
9916,149,female,21,13,yoked,0,men,4,3,2.0,-2.0,-2.0,1,False,False,5122
9917,149,female,21,13,yoked,0,men,5,6,3.0,3.0,-1.0,0,True,False,7407
9918,149,female,21,13,yoked,0,men,6,5,1.0,-1.0,-1.0,1,True,False,1591
9919,149,female,21,13,yoked,0,men,7,4,1.0,-1.0,-1.0,1,True,False,1668
9920,149,female,21,13,yoked,0,men,8,0,4.0,-4.0,-1.0,0,True,False,5021
9921,149,female,21,13,yoked,0,men,9,3,3.0,3.0,2.0,0,False,False,2107
9922,149,female,21,13,yoked,0,men,10,0,3.0,-3.0,-1.0,0,True,False,3244
9923,149,female,21,13,yoked,0,men,11,5,5.0,5.0,1.0,0,True,True,5010
9924,149,female,21,13,yoked,0,men,12,2,3.0,-3.0,-1.0,0,True,False,3087
9925,149,female,21,13,yoked,0,men,13,1,1.0,-1.0,-1.0,1,True,False,1680
9926,149,female,21,13,yoked,0,men,14,4,3.0,3.0,2.0,0,False,False,2637
9927,149,female,21,13,yoked,0,men,15,2,2.0,-2.0,-2.0,1,False,False,2255
9928,149,female,21,13,yoked,0,men,16,5,3.0,3.0,1.0,0,True,True,4358
9929,149,female,21,13,yoked,0,men,17,2,3.0,-3.0,1.0,0,True,True,2446
9930,149,female,21,13,yoked,0,men,18,6,4.0,4.0,1.0,0,True,True,2310
9931,149,female,21,13,yoked,0,men,19,7,1.0,1.0,1.0,1,True,True,2254
9932,149,female,21,13,yoked,0,men,20,6,1.0,-1.0,-1.0,1,True,False,1984
9933,149,female,21,13,yoked,0,men,21,4,2.0,-2.0,-2.0,1,False,False,3311
9934,149,female,21,13,yoked,0,men,22,1,3.0,-3.0,-1.0,0,True,False,4156
9935,149,female,21,13,yoked,0,men,23,2,1.0,1.0,1.0,1,True,True,2558
9936,149,female,21,13,yoked,0,men,24,6,4.0,4.0,-2.0,0,False,False,3279
9937,149,female,21,13,yoked,0,men,25,1,5.0,-5.0,1.0,0,True,True,4887
9938,149,female,21,13,yoked,0,men,26,6,5.0,5.0,1.0,0,True,True,2480
9939,149,female,21,13,yoked,0,men,27,3,3.0,-3.0,1.0,0,True,True,6699
9940,149,female,21,13,yoked,0,men,28,0,3.0,-3.0,2.0,0,False,False,3988
9941,149,female,21,13,yoked,0,men,29,2,2.0,2.0,2.0,1,False,False,3357
9942,149,female,21,13,yoked,0,men,30,0,2.0,-2.0,-2.0,1,False,False,6159
9943,149,female,21,13,yoked,0,men,31,1,1.0,1.0,1.0,1,True,True,1636
9944,149,female,21,13,yoked,0,men,32,2,1.0,1.0,1.0,1,True,True,2187
9945,149,female,21,13,yoked,0,men,33,0,2.0,-2.0,-2.0,1,False,False,1602
9946,149,female,21,13,yoked,0,men,34,1,1.0,1.0,1.0,1,True,True,5325
9947,149,female,21,13,yoked,0,men,35,2,1.0,1.0,1.0,1,True,True,2334
9948,149,female,21,13,yoked,0,men,36,5,3.0,3.0,2.0,0,False,False,2514
9949,149,female,21,13,yoked,0,men,37,4,1.0,-1.0,-1.0,1,True,False,2209
9950,149,female,21,13,yoked,0,men,38,3,1.0,-1.0,-1.0,1,True,False,7160
9951,149,female,21,13,yoked,0,men,39,0,3.0,-3.0,2.0,0,False,False,2897
9952,149,female,21,13,yoked,0,men,40,4,4.0,4.0,2.0,0,False,False,1389
9953,149,female,21,13,yoked,0,men,41,2,2.0,-2.0,-2.0,1,False,False,2097
9954,149,female,21,13,yoked,0,men,42,0,2.0,-2.0,-2.0,1,False,False,4224
9955,149,female,21,13,yoked,0,men,43,3,3.0,3.0,2.0,0,False,False,939
9956,149,female,21,13,yoked,0,men,44,7,4.0,4.0,-2.0,0,False,False,4482
9957,149,female,21,13,yoked,0,men,45,6,1.0,-1.0,-1.0,1,True,False,2728
9958,149,female,21,13,yoked,0,men,46,7,1.0,1.0,1.0,1,True,True,2075
9959,149,female,21,13,yoked,0,men,47,0,7.0,-7.0,-2.0,0,False,False,2256
9960,149,female,21,13,yoked,0,men,48,5,5.0,5.0,2.0,0,False,False,9073
9961,149,female,21,13,yoked,0,men,49,6,1.0,1.0,1.0,1,True,True,3088
9962,149,female,21,13,yoked,0,men,50,3,3.0,-3.0,1.0,0,True,True,4247
9963,149,female,21,13,yoked,0,men,51,1,2.0,-2.0,-2.0,1,False,False,2187
9964,149,female,21,13,yoked,0,men,52,2,1.0,1.0,1.0,1,True,True,1951
9965,149,female,21,13,yoked,0,men,53,6,4.0,4.0,1.0,0,True,True,6451
9966,149,female,21,13,yoked,0,men,54,7,1.0,1.0,1.0,1,True,True,2006
9967,149,female,21,13,yoked,0,men,55,1,6.0,-6.0,-2.0,0,False,False,2165
